DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.18561962246894836" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.052777081727981567" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.044571302831172943" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.047755878418684006" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.047674369066953659" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.051324609667062759" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.079239755868911743" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.091035366058349609" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.11563461273908615" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.074247851967811584" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.021110832691192627" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.017828520387411118" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.019102351740002632" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.019069747999310493" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.020529843866825104" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.031695902347564697" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.036414146423339844" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.04625384509563446" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.18561962246894836" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.052777081727981567" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.044571302831172943" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.047755878418684006" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.047674369066953659" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.051324609667062759" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.079239755868911743" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.091035366058349609" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.11563461273908615" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.074247851967811584" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.021110832691192627" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.017828520387411118" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.019102351740002632" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.019069747999310493" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.020529843866825104" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.031695902347564697" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.036414146423339844" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.04625384509563446" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x)))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x)))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.22882774472236633" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.079194873571395874" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.07602342963218689" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.073120191693305969" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.078529126942157745" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.086113773286342621" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.11148297786712646" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.10986694693565369" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.12645691633224487" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.076275914907455444" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.026398291811347008" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.02534114383161068" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.02437339723110199" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.026176376268267632" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.02870459109544754" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.037160992622375488" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.036622315645217896" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))-0.04215230792760849" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.22882774472236633" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.079194873571395874" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.07602342963218689" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.073120191693305969" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.078529126942157745" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.086113773286342621" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.11148297786712646" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.10986694693565369" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.12645691633224487" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.076275914907455444" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.026398291811347008" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.02534114383161068" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.02437339723110199" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.026176376268267632" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.02870459109544754" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.037160992622375488" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.036622315645217896" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.991757*((1.+(0.0209615*x))/(1.+(0.0234962*x))))+0.04215230792760849" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x)))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x)))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.29166096448898315" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.11922945827245712" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.10877241939306259" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.096656471490859985" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.10989730805158615" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.12157130241394043" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.1550547182559967" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.1779310405254364" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.14317682385444641" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.083331704139709473" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.034065559506416321" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.031077833846211433" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.027616133913397789" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.031399231404066086" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.034734658896923065" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.044301345944404602" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.050837442278862" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))-0.040907666087150574" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.29166096448898315" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.11922945827245712" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.10877241939306259" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.096656471490859985" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.10989730805158615" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.12157130241394043" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.1550547182559967" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.1779310405254364" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.14317682385444641" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.083331704139709473" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.034065559506416321" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.031077833846211433" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.027616133913397789" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.031399231404066086" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.034734658896923065" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.044301345944404602" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.050837442278862" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.908648*((1.+(0.00516407*x))/(1.+(0.00564675*x))))+0.040907666087150574" 
0,mujets,central,0,0,2.5,20.0,30.0,0,1,1.00444126129
0,mujets,up,0,0,2.5,20.0,30.0,0,1,1.09099260915
0,mujets,down,0,0,2.5,20.0,30.0,0,1,0.942908257305
0,mujets,central,0,0,2.5,30.0,50.0,0,1,1.00493657589
0,mujets,up,0,0,2.5,30.0,50.0,0,1,1.05191316934
0,mujets,down,0,0,2.5,30.0,50.0,0,1,0.97875441073
0,mujets,central,0,0,2.5,50.0,70.0,0,1,1.02694189548
0,mujets,up,0,0,2.5,50.0,70.0,0,1,1.09023159558
0,mujets,down,0,0,2.5,50.0,70.0,0,1,0.971078945467
0,mujets,central,0,0,2.5,70.0,100.0,0,1,0.987453043461
0,mujets,up,0,0,2.5,70.0,100.0,0,1,1.03536565739
0,mujets,down,0,0,2.5,70.0,100.0,0,1,0.94783555797
0,mujets,central,0,0,2.5,100.0,140.0,0,1,0.96616101265
0,mujets,up,0,0,2.5,100.0,140.0,0,1,1.03986549445
0,mujets,down,0,0,2.5,100.0,140.0,0,1,0.898196742075
0,mujets,central,0,0,2.5,140.0,200.0,0,1,0.899129927158
0,mujets,up,0,0,2.5,140.0,200.0,0,1,0.996012544157
0,mujets,down,0,0,2.5,140.0,200.0,0,1,0.823168533206
0,mujets,central,0,0,2.5,200.0,300.0,0,1,0.941396713257
0,mujets,up,0,0,2.5,200.0,300.0,0,1,1.06508380653
0,mujets,down,0,0,2.5,200.0,300.0,0,1,0.870938862018
0,mujets,central,0,0,2.5,300.0,670.0,0,1,0.980111777782
0,mujets,up,0,0,2.5,300.0,670.0,0,1,1.08940546812
0,mujets,down,0,0,2.5,300.0,670.0,0,1,0.927718298238
0,mujets,central,0,0,2.5,670.0,1000.0,0,1,0.915359735489
0,mujets,up,0,0,2.5,670.0,1000.0,0,1,0.950732636657
0,mujets,down,0,0,2.5,670.0,1000.0,0,1,0.859611783877
1,mujets,central,0,0,2.5,20.0,30.0,0,1,0.986955523491
1,mujets,up,0,0,2.5,20.0,30.0,0,1,1.08267208852
1,mujets,down,0,0,2.5,20.0,30.0,0,1,0.926805230107
1,mujets,central,0,0,2.5,30.0,50.0,0,1,0.963244616985
1,mujets,up,0,0,2.5,30.0,50.0,0,1,1.01759415848
1,mujets,down,0,0,2.5,30.0,50.0,0,1,0.932002194414
1,mujets,central,0,0,2.5,50.0,70.0,0,1,1.01809728146
1,mujets,up,0,0,2.5,50.0,70.0,0,1,1.09335202686
1,mujets,down,0,0,2.5,50.0,70.0,0,1,0.952208670929
1,mujets,central,0,0,2.5,70.0,100.0,0,1,0.94744181633
1,mujets,up,0,0,2.5,70.0,100.0,0,1,0.98962010233
1,mujets,down,0,0,2.5,70.0,100.0,0,1,0.917350012455
1,mujets,central,0,0,2.5,100.0,140.0,0,1,0.946629822254
1,mujets,up,0,0,2.5,100.0,140.0,0,1,1.01363953891
1,mujets,down,0,0,2.5,100.0,140.0,0,1,0.88676348331
1,mujets,central,0,0,2.5,140.0,200.0,0,1,0.875649452209
1,mujets,up,0,0,2.5,140.0,200.0,0,1,0.966350031488
1,mujets,down,0,0,2.5,140.0,200.0,0,1,0.8065058573
1,mujets,central,0,0,2.5,200.0,300.0,0,1,0.979117631912
1,mujets,up,0,0,2.5,200.0,300.0,0,1,1.10326662132
1,mujets,down,0,0,2.5,200.0,300.0,0,1,0.912010631576
1,mujets,central,0,0,2.5,300.0,670.0,0,1,1.05916500092
1,mujets,up,0,0,2.5,300.0,670.0,0,1,1.18454543326
1,mujets,down,0,0,2.5,300.0,670.0,0,1,0.996954178039
1,mujets,central,0,0,2.5,670.0,1000.0,0,1,0.881751179695
1,mujets,up,0,0,2.5,670.0,1000.0,0,1,0.916578539028
1,mujets,down,0,0,2.5,670.0,1000.0,0,1,0.831516188961
2,mujets,central,0,0,2.5,20.0,30.0,0,1,0.889686346054
2,mujets,up,0,0,2.5,20.0,30.0,0,1,0.986962990782
2,mujets,down,0,0,2.5,20.0,30.0,0,1,0.822716994728
2,mujets,central,0,0,2.5,30.0,50.0,0,1,0.919226109982
2,mujets,up,0,0,2.5,30.0,50.0,0,1,0.995089750833
2,mujets,down,0,0,2.5,30.0,50.0,0,1,0.859020686885
2,mujets,central,0,0,2.5,50.0,70.0,0,1,0.921700894833
2,mujets,up,0,0,2.5,50.0,70.0,0,1,0.971752339685
2,mujets,down,0,0,2.5,50.0,70.0,0,1,0.889562319604
2,mujets,central,0,0,2.5,70.0,100.0,0,1,0.895699620247
2,mujets,up,0,0,2.5,70.0,100.0,0,1,0.940447239471
2,mujets,down,0,0,2.5,70.0,100.0,0,1,0.864413217167
2,mujets,central,0,0,2.5,100.0,140.0,0,1,0.889916300774
2,mujets,up,0,0,2.5,100.0,140.0,0,1,0.955134968672
2,mujets,down,0,0,2.5,100.0,140.0,0,1,0.83338217621
2,mujets,central,0,0,2.5,140.0,200.0,0,1,0.835018277168
2,mujets,up,0,0,2.5,140.0,200.0,0,1,0.930710500576
2,mujets,down,0,0,2.5,140.0,200.0,0,1,0.761836842789
2,mujets,central,0,0,2.5,200.0,300.0,0,1,0.950844168663
2,mujets,up,0,0,2.5,200.0,300.0,0,1,1.08328574762
2,mujets,down,0,0,2.5,200.0,300.0,0,1,0.878006000246
2,mujets,central,0,0,2.5,300.0,670.0,0,1,1.02034842968
2,mujets,up,0,0,2.5,300.0,670.0,0,1,1.15724603422
2,mujets,down,0,0,2.5,300.0,670.0,0,1,0.94564648676
2,mujets,central,0,0,2.5,670.0,1000.0,0,1,0.829061806202
2,mujets,up,0,0,2.5,670.0,1000.0,0,1,0.863994865849
2,mujets,down,0,0,2.5,670.0,1000.0,0,1,0.78331044856
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1-(0.0526747+8.27233e-05*x+-1.12281e-07*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1-(0.0427523+0.000100325*x+-1.34487e-07*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1-(0.0296561))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1+(0.0526747+8.27233e-05*x+-1.12281e-07*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1+(0.0427523+0.000100325*x+-1.34487e-07*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.43763+-0.000337048*x+2.22072e-07*x*x+-4.85489/x)*(1+(0.0296561))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1-(0.100661+0.000294578*x+-3.2739e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1-(0.0870395+0.000323013*x+-3.57485e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1-(0.0511708))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1+(0.100661+0.000294578*x+-3.2739e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1+(0.0870395+0.000323013*x+-3.57485e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(1.40779+-0.00094558*x+8.74982e-07*x*x+-4.67814/x)*(1+(0.0511708))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1-(0.232956+0.000143975*x+-1.66524e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1-(0.181036+0.00018716*x+-2.08392e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1-(0.143241))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1+(0.232956+0.000143975*x+-1.66524e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1+(0.181036+0.00018716*x+-2.08392e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.952956+0.000569069*x+-1.88872e-06*x*x+1.25729e-09*x*x*x)*(1+(0.143241))" 
